Id,Title,Year,Poster,Rating,Plot,,,,,,
49817,"Plague Dogs, The",1982,https://images-na.ssl-images-amazon.com/images/M/MV5BYmJhZDhkMWMtZGM1OC00ZTI4LWI2Y2YtY2YzYTBkNzkwODYxL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg,7.9,Two dogs escape from a laboratory and are hunted as possible carriers of the bubonic plague.,,,,,,
49822,"Good Shepherd, The",2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MjExMzA1Nl5BMl5BanBnXkFtZTgwMzIxNzQxMTE@._V1_SX300.jpg,6.7,The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.,,,,,,
49824,Dreamgirls,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1MzIwNDQyNl5BMl5BanBnXkFtZTcwNDEwNzYyMw@@._V1_SX300.jpg,6.5,"A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.",,,,,,
49902,"Decameron, The",1971,https://images-na.ssl-images-amazon.com/images/M/MV5BNDExN2QwMzMtOTEyZC00OGQxLThiMWEtY2ZiOTUwNGJhMjI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,7.1,"An adaptation of nine stories from Boccaccio's Decameron"".""",,,,,,
49910,Freedom Writers,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzExNTgxMV5BMl5BanBnXkFtZTcwNDUxODM0MQ@@._V1_SX300.jpg,7.5,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.",,,,,,
49917,When the Levees Broke: A Requiem in Four Acts,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NTg2ODQ5N15BMl5BanBnXkFtZTcwOTk2NTE0MQ@@._V1_SX300.jpg,8.6,An examination of the U.S. government's role and its response to Hurricane Katrina.,,,,,,
49932,Inland Empire,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMDUwODA0ZDQtZmNlNS00YTcwLWI0ZTEtMDcwN2E5MWNjOGIxL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,7,"As an actress starts to adopt the persona of her character in a film, her world starts to become nightmarish and surreal.",,,,,,
49957,"History Boys, The",2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NTMxMzY5MF5BMl5BanBnXkFtZTcwMzY4OTQ0MQ@@._V1_SX300.jpg,6.9,"An unruly class of gifted and charming teenage boys are taught by two eccentric and innovative teachers, as their headmaster pushes for them all to get accepted into Oxford or Cambridge.",,,,,,
49961,Notes on a Scandal,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTcyMjE3NF5BMl5BanBnXkFtZTcwNDAyNzkzMQ@@._V1_SX300.jpg,7.4,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new friend"" also go well beyond platonic friendship.""",,,,,,
50005,Curse of the Golden Flower,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BYjdmN2E4YmEtZTIzMy00ZDA1LTllY2UtNjQ5NTgyNjkxYWUyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,7,"During China's Tang dynasty the emperor has taken the princess of a neighboring province as wife. She has borne him two sons and raised his eldest. Now his control over his dominion is complete, including the royal family itself.",,,,,,
50011,"Bothersome Man, The",2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNzQ0NTQ4M15BMl5BanBnXkFtZTcwNzQ1MDU1MQ@@._V1_SX300.jpg,7.4,In a strange city where every person seems content beyond reason a new man arrives in town and stirs up trouble by asking too many questions.,,,,,,
50064,"Good German, The",2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3ODEzNDMxN15BMl5BanBnXkFtZTcwMzExODkzMQ@@._V1_SX300.jpg,6.1,"While in post-war Berlin to cover the Potsdam Conference, an American military journalist is drawn into a murder investigation which involves his former mistress and his driver.",,,,,,
50068,Letters from Iwo Jima,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@._V1_SX300.jpg,7.9,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",,,,,,
50147,Black Christmas,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NDQzODE2OV5BMl5BanBnXkFtZTgwNjQ4ODE3MDI@._V1_SX300.jpg,4.6,"An escaped maniac returns to his childhood home on Christmas Eve, which is now a sorority house, and begins to murder the sorority sisters one by one.",,,,,,
50160,Miss Potter,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0NjgzMDIzNjVeQTJeQWpwZ15BbWU3MDE3ODk0NDE@._V1_SX300.jpg,7,"The story of Beatrix Potter, the author of the beloved and best-selling children's book, The Tale of Peter Rabbit""", and her struggle for love," happiness and success.""",,,,
50162,Arthur and the Invisibles,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BNDQ2ODQ1NTM5OF5BMl5BanBnXkFtZTcwNjQzNTA0MQ@@._V1_SX300.jpg,6,"Ten-year-old Arthur, in a bid to save his grandfather's house from being demolished, goes looking for some much-fabled hidden treasure in the land of the Minimoys, a tiny people living in harmony with nature.",,,,,,
50189,American Pie Presents The Naked Mile,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMTkzODAxN15BMl5BanBnXkFtZTcwNTEyOTI0MQ@@._V1_SX300.jpg,5.1,"When Erik Stifler gets a free pass to do whatever he wants from his girlfriend, he and his two best friends head to see his cousin Dwight for the Naked Mile and a weekend they will never forget.",,,,,,
50245,Alice in the Cities,1974,https://images-na.ssl-images-amazon.com/images/M/MV5BMzIxNjE2NGQtMzg3Yy00ZTYzLThmOTMtMTEyYWYxYTI2MzkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,8,A German journalist is saddled with a nine-year-old girl after encountering her mother at a New York airport.,,,,,,
50259,Old Joy,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BNjkyMDQxNjY0OV5BMl5BanBnXkFtZTcwMzU3NjI0MQ@@._V1_SX300.jpg,6.7,Two old pals reunite for a camping trip in Oregon's Cascade Mountains.,,,,,,
50442,Alpha Dog,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExODMyNzQzMl5BMl5BanBnXkFtZTYwNzMwNTg3._V1_SX300.jpg,6.9,"A drama based on the life of Jesse James Hollywood, a drug dealer who became one of the youngest men ever to be on the FBI's most wanted list.",,,,,,
50445,"Hitcher, The",2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTA3NzI4NF5BMl5BanBnXkFtZTcwNjY2ODA0MQ@@._V1_SX300.jpg,5.6,A serial killer pins his crimes on two college students who gave him a ride.,,,,,,
50514,After the Wedding,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxODEyOTQ5Ml5BMl5BanBnXkFtZTcwNjE3NzI5Mw@@._V1_SX300.jpg,7.8,"A manager of an orphanage in India is sent to Copenhagen, Denmark, where he discovers a life-altering family secret.",,,,,,
50583,Linda Linda Linda,2005,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMTkyNDM4NF5BMl5BanBnXkFtZTcwOTI3MDg0MQ@@._V1_SX300.jpg,7.6,A music group of girls need to learn to play a song before the school festival.,,,,,,
50601,Bridge to Terabithia,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzOTk1MzIyN15BMl5BanBnXkFtZTcwNTM3MjczMQ@@._V1_SX300.jpg,7.2,A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.,,,,,,
50641,House,1977,https://images-na.ssl-images-amazon.com/images/M/MV5BODdkYjNlMjItODZjNC00Y2YzLWI0MzAtMWQ5YjA4MzY3MDcwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,7.3,"A schoolgirl and six of her classmates travel to her aunt's country home, which tries to devour the girls in bizarre ways.",,,,,,
50651,Kenny,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MDg2ODk1NV5BMl5BanBnXkFtZTcwMjU1MTc3MQ@@._V1_SX300.jpg,7.3,"From the biggest festival to the smallest church social, Kenny Smyth delivers porta-loos to them all. Ignored and unappreciated, he is one of the cogs in society's machinery; a knight in ...",,,,,,
50658,49 Up,2005,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNjQ3MTAyMV5BMl5BanBnXkFtZTcwNDg4MTkzMQ@@._V1_SX300.jpg,8.2,"In 1964, to explore the adage Give me a child until he is seven and I will give you the man"," World in Action filmed seven-year-olds. Every seven years, Michael Apted visits them. At 49, ...",,,,,
50685,Waitress,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4ODI2MjU2M15BMl5BanBnXkFtZTcwOTAzNzU0MQ@@._V1_SX300.jpg,7,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",,,,,,
50703,"Secret, The",2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NDkyMDAxN15BMl5BanBnXkFtZTcwNDM0MDA0MQ@@._V1_SX300.jpg,5.7,"Interviews with leading authors, philosophers, scientists, with an in-depth discussion of the Law of Attraction. The audience is shown how they can learn and use 'The Secret' in their everyday lives.",,,,,,
50740,Seven Up!,1964,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MTA3NzQ2N15BMl5BanBnXkFtZTcwNjM5NzYyMQ@@._V1_SX300.jpg,8.1,A group of seven-year-old British children from widely ranging backgrounds are interviewed about a range of subjects. Director Michael Apted plans to reinterview them at seven-year ...,,,,,,
50742,7 Plus Seven,1970,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MTA3NzQ2N15BMl5BanBnXkFtZTcwNjM5NzYyMQ@@._V1_SX300.jpg,8,Director Michael Apted revisits the same group of British-born children after a seven-year wait. The subjects are interviewed as to the changes that have occurred in their lives during the ...,,,,,,
50792,Catch and Release,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BNTk2NjU1MjMyNV5BMl5BanBnXkFtZTcwMzc5NjE0MQ@@._V1_SX300.jpg,6,A woman struggles to accept the death of her fianc?? and the secrets he kept from her as she rebuilds her life.,,,,,,
50794,Smokin' Aces,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NzQwNDEyN15BMl5BanBnXkFtZTcwMDY4ODQ0MQ@@._V1_SX300.jpg,6.7,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",,,,,,
50798,Epic Movie,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3NDM5ODU3NzleQTJeQWpwZ15BbWU3MDgyMjgyNDE@._V1_SX300.jpg,2.3,"A comedic satire of films that are large in scope, reputation and popularity.",,,,,,
50802,Because I Said So,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNjU4NTMzNl5BMl5BanBnXkFtZTcwNzk3NzI0MQ@@._V1_SX300.jpg,5.6,A meddling mother tries to set her daughter up with the right man so her kid won't follow in her footsteps.,,,,,,
50804,Hannibal Rising,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTA0NTM4NF5BMl5BanBnXkFtZTcwNjY3ODM0MQ@@._V1_SX300.jpg,6.2,"After the death of his parents during World War II, young Hannibal Lecter moves in with his beautiful aunt and begins plotting revenge on the barbarians responsible for his sister's death.",,,,,,
50806,Norbit,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NDE4MjgyNV5BMl5BanBnXkFtZTcwMTQwODc0MQ@@._V1_SX300.jpg,4,"A mild-mannered guy, who is married to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her.",,,,,,
50842,"Boss of It All, The",2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzNjM0NzM1MV5BMl5BanBnXkFtZTcwMDE5Mzg0MQ@@._V1_SX300.jpg,6.7,An IT company hires an actor to serve as the company's president in order to help the business get sold to a cranky Icelander.,,,,,,
50851,Cocaine Cowboys,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMjg0MTE0NV5BMl5BanBnXkFtZTcwNTEzMzkzMQ@@._V1_SX300.jpg,7.9,"In the 1980s, ruthless Colombian cocaine barons invaded Miami with a brand of violence unseen in this country since Prohibition-era Chicago - and it put the city on the map. Cocaine ...""",,,,,,
50872,Ratatouille,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_SX300.jpg,8,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.,,,,,,
50912,"Paris, I Love You",2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MDgwNDE4MF5BMl5BanBnXkFtZTcwMTQzMzc0MQ@@._V1_SX300.jpg,7.3,"Through the neighborhoods of Paris, love is veiled, revealed, imitated, sucked dry, reinvented and awakened.",,,,,,
50923,"Astronaut Farmer, The",2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NzkwMzA4NF5BMl5BanBnXkFtZTcwNDc0ODU0MQ@@._V1_SX300.jpg,6.3,"A NASA astronaut (Thornton), forced to retire years earlier so he could save his family farm, has never given up his dream of space travel and looks to build his own rocket, despite the government's threats to stop him.",,,,,,
50954,It's a Boy Girl Thing,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NDg0NTE2N15BMl5BanBnXkFtZTcwODUwODc0MQ@@._V1_SX300.jpg,6.3,"Sworn enemies find themselves in each other's bodies, and use this to ruin each other's lives.",,,,,,
51044,Magical Mystery Tour,1967,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MTAwNDcyN15BMl5BanBnXkFtZTcwMzc2MTEyMQ@@._V1_SX300.jpg,6.2,The Beatles charter a special bus for a surreal mystery tour.,,,,,,
51077,Ghost Rider,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMzIyNDE5ODI1OV5BMl5BanBnXkFtZTcwNTIyNDE0MQ@@._V1_SX300.jpg,5.2,"Stunt motorcyclist Johnny Blaze gives up his soul to become a hellblazing vigilante, to fight against power hungry Blackheart, the son of the devil himself.",,,,,,
51080,Breach,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMzY1NjgxMjk0Ml5BMl5BanBnXkFtZTcwOTc4NzI0MQ@@._V1_SX300.jpg,7,"FBI upstart Eric O'Neill enters into a power game with his boss, Robert Hanssen, an agent who was put on trial for selling secrets to the Soviet Union.",,,,,,
51084,Music and Lyrics,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BNDY5MTQwODI3OV5BMl5BanBnXkFtZTcwODM2MjEzMw@@._V1_SX300.jpg,6.5,"A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.",,,,,,
51086,"Number 23, The",2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMjcwNzczNDQ0MV5BMl5BanBnXkFtZTcwMTE0NzA0MQ@@._V1_SX300.jpg,6.4,"Walter Sparrow becomes obsessed with a novel that he believes was written about him. As his obsession increases, more and more similarities seem to arise.",,,,,,
51088,Reno 911!: Miami,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BNjkwOTk3MTAyNV5BMl5BanBnXkFtZTcwNjY5NzkyMw@@._V1_SX300.jpg,5.9,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,,,,,,
51091,Black Snake Moan,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BNzE4NzY0NzM2MF5BMl5BanBnXkFtZTcwMTc4MTY0MQ@@._V1_SX300.jpg,7,"A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it.",,,,,,
51094,Gray Matters,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMzU3MDU0NDkxNl5BMl5BanBnXkFtZTcwMDY1MzU0MQ@@._V1_SX300.jpg,5.8,"They finish each other's sentences, dance like Fred and Ginger, and share the same downtown loft--the perfect couple? Not exactly. Gray and Sam, are a sister and brother so compatible and inseparable that people actually assume they are dating. Mortified, they both agree they must branch out and start searching for love. He'll look for a guy for her and she'll look for a gal for him.",,,,,,
51127,loudQUIETloud: A Film About the Pixies,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMDQ3ODc5Ml5BMl5BanBnXkFtZTcwMzAwMTUzMQ@@._V1_SX300.jpg,7.2,"loudQUIETloud is the story of this unforseen plot twist. A deeply compelling portrait of four band members and their difficult, tense, and ultimately triumphant return.",,,,,,
51174,Factory Girl,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMzg5Mzc4MTM0M15BMl5BanBnXkFtZTcwODU3ODM0MQ@@._V1_SX300.jpg,6.4,"Based on the rise and fall of socialite Edie Sedgwick, concentrating on her relationships with Andy Warhol and a folk singer.",,,,,,
51207,Street Trash,1987,https://images-na.ssl-images-amazon.com/images/M/MV5BMmE3ZDUyZWMtYWIwMy00ZmZmLWEwNTItN2NlMTQ2ZWQ3NDY3XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,6.2,"A liquor store owner sells alcoholic beverages to homeless people, unaware of what the bottles actually contain: toxic brew.",,,,,,
51255,Hot Fuzz,2007,https://images-na.ssl-images-amazon.com/images/M/MV5BMzg4MDJhMDMtYmJiMS00ZDZmLThmZWUtYTMwZDM1YTc5MWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,7.9,"Exceptional London cop Nicholas Angel is involuntarily transferred to a quaint English village and paired with a witless new partner. While on the beat, Nicholas suspects a sinister conspiracy is afoot with the residents.",,,,,,
51277,"36th Chamber of Shaolin, The",1978,https://images-na.ssl-images-amazon.com/images/M/MV5BZDRjZTIwMGMtOTdjZS00NTFkLTlhNjgtNWFiYTQxZThiY2NhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,7.8,"The anti-Ching patriots, under the guidance of Ho Kuang-han, have secretly set up their base in Canton, disguised as school masters. During a brutal Manchu attack, Lui manages to escape and...",,,,,,
51304,Karla,2006,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNjU3OTAzNF5BMl5BanBnXkFtZTcwOTcxMjIzMQ@@._V1_SX300.jpg,5.5,"Based on real events, Paul Bernardo and his wife, Karla Homolka, kidnap, sexually abuse, and murder three young girls.",,,,,,
51357,Citizen X,1995,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NDM1NzMxN15BMl5BanBnXkFtZTcwMzQyODEyMQ@@._V1_SX300.jpg,7.6,"During the 1980s, Soviet authorities hunt for a serial killer who picks his victims in railway stations and commuter trains and lures them into the woods.",,,,,,
51372,"Great Performances"" Cats""",1998,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MTc0ODkzMV5BMl5BanBnXkFtZTcwMzc1MDIyMQ@@._V1_SX300.jpg,7.8,"Jellicle"" cats join for a Jellicle ball where they rejoice with their leader"," Old Deuteronomy. One cat will be chosen to go to the ""Heavyside Layer"" and be reborn. The cats introduce themselves.""",,,,,
51380,"Canterbury Tales, The",1972,https://images-na.ssl-images-amazon.com/images/M/MV5BYzY5YWRhZTAtMTQ3NS00ZmEyLWFlNjEtZWU0NTYwOTNhMWZmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,6.5,"Pasolini's artistic, sometimes violent, always vividly cinematic retelling of some of Chaucer's most erotic tales.",,,,,,
